#! FIELDS time cv1 cv2 metad.bias metad.rbias metad.rct
#! SET min_cv1 -pi
#! SET max_cv1 pi
#! SET min_cv2 -pi
#! SET max_cv2 pi
 8.400000 -1.081878 0.786731 3.340336 0.386897 2.974043
 8.500000 -1.389342 1.607378 5.533824 2.559781 3.018652
 8.600000 -1.577315 1.916247 7.237002 4.218349 3.093744
 8.700000 -1.737557 2.189530 8.369069 5.275325 3.180994
 8.800000 -1.808757 2.566512 7.453746 4.272752 3.265223
 8.900000 -1.607881 3.054377 4.320025 1.054802 3.303820
 9.000000 -1.943865 -3.097939 4.742541 1.438721 3.338886
 9.100000 -2.632421 2.941974 6.976780 3.637894 3.379459
 9.200000 -2.990899 2.513644 3.645912 0.266453 3.408304
 9.300000 -2.479100 2.799744 7.825188 4.416884 3.463119
 9.400000 -2.227252 2.491319 7.751922 4.288802 3.537146
 9.500000 -2.335002 2.397867 7.383761 3.846615 3.608175
 9.600000 -2.417326 2.424039 7.390304 3.782128 3.678676
 9.700000 -2.263185 2.825790 8.033280 4.354605 3.750381
 9.800000 -2.852770 2.919172 6.875834 3.125453 3.793660
 9.900000 -2.954932 3.120799 4.616760 0.823100 3.828982
 10.000000 -2.482460 -3.022060 5.005100 1.176117 3.876274
 10.100000 -1.937051 -3.031796 5.064622 1.188349 3.911443
 10.200000 -2.392628 2.930090 8.687209 4.775766 3.981859
 10.300000 -2.674017 2.229648 4.017383 0.035524 4.036986
 10.400000 -2.748854 1.941712 1.736275 -2.300710 4.060620
 10.500000 -2.322473 1.827809 4.269729 0.209108 4.098362
 10.600000 -2.497753 1.734178 2.987811 -1.110550 4.121789
 10.700000 -2.221421 1.782905 5.176491 1.054702 4.162713
 10.800000 -1.609678 1.990995 8.320019 4.157305 4.228146
 10.900000 -1.018496 2.089579 5.355761 1.127615 4.267676
 11.000000 -0.934589 2.015086 4.555139 0.287462 4.302792
 11.100000 -1.294782 1.856837 8.154937 3.852145 4.352390
 11.200000 -1.514553 1.442853 5.255190 0.902800 4.382760
 11.300000 -1.560383 0.832402 4.753135 0.370375 4.396113
 11.400000 -1.339542 0.302242 5.883439 1.487326 4.410648
 11.500000 -0.965073 0.059109 2.871474 -1.539173 4.420969
 11.600000 -0.670100 -0.301360 1.033791 -3.387178 4.423694
 11.700000 -1.380039 -0.067696 5.674055 1.250361 4.437963
 11.800000 -1.790206 0.147159 4.070177 -0.367786 4.452729
 11.900000 -2.350351 0.731204 0.233908 -4.218822 4.453802
 12.000000 -2.783759 1.054988 0.247933 -4.205869 4.453689
 12.100000 -2.244104 1.545337 3.048269 -1.405420 4.476184
 12.200000 -1.681078 2.058985 9.173506 4.697322 4.549372
 12.300000 -0.866375 1.970125 4.162214 -0.387158 4.582682
 12.400000 -0.609661 1.898253 1.583814 -2.998868 4.596428
 12.500000 -1.095061 2.016442 8.219989 3.623561 4.645536
 12.600000 -1.886699 2.036112 8.944618 4.299082 4.717415
 12.700000 -2.814513 1.901728 2.565582 -2.151833 4.734868
 12.800000 -2.855106 2.170833 3.911037 -0.823831 4.765327
 12.900000 -2.288695 2.930685 8.656719 3.891392 4.821937
 13.000000 -1.770470 3.131433 5.860200 1.038262 4.851407
 13.100000 -1.469677 -3.002329 3.704828 -1.146578 4.865353
 13.200000 -1.136761 2.719216 4.476931 -0.388422 4.898844
 13.300000 -1.045315 2.011648 8.015427 3.116583 4.944578
 13.400000 -1.295781 1.234673 5.352463 0.407885 4.962554
 13.500000 -1.070638 0.363268 4.565347 -0.397207 4.976814
 13.600000 -1.346821 0.171641 7.375846 2.399032 4.993343
 13.700000 -1.813705 -0.347837 1.847707 -3.145636 4.999999
 13.800000 -1.870820 -0.438485 1.828181 -3.171819 5.004762
 13.900000 -2.290720 -0.291221 0.645520 -4.359242 5.005530
 14.000000 -2.626587 0.359697 0.421762 -4.583768 5.004929
 14.100000 -2.571675 0.702307 1.634577 -3.370353 5.005244
 14.200000 -2.055814 0.923513 1.838272 -3.166972 5.011233
 14.300000 -1.421886 1.197384 5.958826 0.947593 5.029564
 14.400000 -0.874775 1.277202 2.316963 -2.712601 5.043475
 14.500000 -1.415870 1.482960 7.196872 2.153397 5.078748
 14.600000 -1.348016 1.228018 6.895970 1.817222 5.101299
 14.700000 -1.607480 1.170561 5.834838 0.733539 5.123822
 14.800000 -1.013210 0.485130 4.342351 -0.781470 5.140343
 14.900000 -1.378731 0.571413 7.253096 2.112753 5.161909
 15.000000 -1.643405 0.677565 6.151640 0.989731 5.183581
 15.100000 -1.650096 0.879848 6.246349 1.062767 5.206047
 15.200000 -1.212670 1.018665 7.139376 1.933329 5.230085
 15.300000 -1.480456 1.554816 8.182442 2.952357 5.273714
 15.400000 -1.141826 1.466263 6.884096 1.610382 5.311774
 15.500000 -1.301337 1.337454 8.423506 3.111732 5.346609
 15.600000 -1.177035 0.889140 7.293535 1.946926 5.373879
 15.700000 -1.438055 0.801744 8.554018 3.180139 5.403019
 15.800000 -1.277846 0.455492 8.218046 2.815027 5.430495
 15.900000 -1.067827 0.231200 6.353409 0.922914 5.453212
 16.000000 -1.243177 0.439097 8.600148 3.146936 5.483258
 16.100000 -1.334077 0.701125 9.182908 3.699650 5.517504
 16.200000 -1.365878 1.445750 9.145281 3.627777 5.558278
 16.300000 -0.988186 1.627510 6.227786 0.669509 5.600626
 16.400000 -1.310025 2.057838 10.694512 5.093886 5.655577
 16.500000 -1.323663 2.130515 10.770131 5.114554 5.712430
 16.600000 -1.504033 2.276285 10.482595 4.770166 5.773881
 16.700000 -1.686648 2.591876 8.733162 2.959281 5.826976
 16.800000 -2.155961 2.744182 9.221358 3.394382 5.873734
 16.900000 -2.814083 3.033465 7.580643 1.706908 5.898930
 17.000000 -2.802719 3.113064 7.188995 1.290065 5.924358
 17.100000 -2.817301 -3.097713 6.560252 0.635893 5.949024
 17.200000 -2.463549 3.067073 9.047414 3.098390 5.986406
 17.300000 -2.162582 3.037422 8.548883 2.562476 6.025663
 17.400000 -1.785007 2.565345 9.342367 3.316704 6.080913
 17.500000 -1.866769 1.970196 9.150390 3.069477 6.136802
 17.600000 -1.865959 1.578368 5.612276 -0.524527 6.178883
 17.700000 -1.878101 1.293861 4.496179 -1.682704 6.206297
 17.800000 -1.627563 0.836461 7.978412 1.772114 6.234126
 17.900000 -0.702005 0.306435 2.200092 -4.034035 6.243064
 18.000000 -1.147671 0.340823 8.464890 2.221826 6.266633
 18.100000 -1.904821 0.416202 4.560197 -1.706436 6.285309
 18.200000 -2.077556 0.608748 3.715290 -2.570019 6.296840
 18.300000 -2.281935 0.947790 2.931164 -3.365676 6.301204
 18.400000 -2.673803 0.953772 2.432343 -3.868861 6.301205
 18.500000 -2.597234 1.137201 2.795012 -3.506192 6.302357
 18.600000 -1.574255 1.559811 9.183706 2.881350 6.348331
 18.700000 -0.848694 1.622710 4.741602 -1.606730 6.379478
 18.800000 -0.842118 1.643904 5.283454 -1.096024 6.411179
 18.900000 -1.670811 1.725597 9.247383 2.836204 6.467721
 19.000000 -1.965490 1.427800 5.196759 -1.270962 6.498066
 19.100000 -2.332427 1.132538 3.820213 -2.677853 6.503222
 19.200000 -2.878524 0.337826 1.144013 -5.359209 6.501955
 19.300000 -2.354593 -0.308909 1.411589 -5.090366 6.501024
 19.400000 -1.867148 -0.936348 0.472889 -6.028135 6.499343
 19.500000 -1.569708 -1.137054 0.660649 -5.838694 6.497536
 19.600000 -1.789678 -0.705059 2.495806 -4.001730 6.497960
 19.700000 -1.831655 0.165030 5.680614 -0.817346 6.515003
 19.800000 -1.231590 1.050532 9.278909 2.763906 6.546824
 19.900000 -1.011919 1.694481 8.427321 1.880497 6.590085
 20.000000 -1.288195 2.276149 10.492620 3.902535 6.640873
 20.100000 -1.343635 2.811978 6.476764 -0.164109 6.666028
 20.200000 -1.544347 -2.869833 3.877089 -2.788939 6.671613
 20.300000 -1.972319 -2.538579 1.370826 -5.300787 6.673816
 20.400000 -2.957424 -2.835670 2.765293 -3.908523 6.682590
 20.500000 -2.789984 2.895053 9.906208 3.223618 6.708105
 20.600000 -2.202821 2.492543 10.114879 3.406774 6.751344
 20.700000 -1.639963 1.929777 10.965933 4.214589 6.811495
 20.800000 -1.461854 1.520475 10.792004 3.980509 6.858011
 20.900000 -0.759005 0.661233 2.948202 -3.909809 6.871185
 21.000000 -1.236701 0.006765 7.912913 1.041728 6.887285
 21.100000 -1.221815 -0.590050 3.163419 -3.723866 6.889724
 21.200000 -1.319136 -0.660962 3.561556 -3.328169 6.891836
 21.300000 -1.609231 -0.482855 4.858896 -2.032940 6.896929
 21.400000 -1.168697 -0.195801 6.588368 -0.308562 6.909416
 21.500000 -0.999126 0.317669 7.439763 0.530347 6.930236
 21.600000 -1.659338 1.080455 8.402224 1.471988 6.961770
 21.700000 -1.722808 1.484931 8.706184 1.744413 7.005889
 21.800000 -1.564594 1.876286 11.645635 4.639746 7.064946
 21.900000 -1.284756 2.153101 11.763751 4.698805 7.116736
 22.000000 -1.181407 2.538410 7.718241 0.601505 7.152866
 22.100000 -1.260523 2.857107 6.071403 -1.081463 7.172522
 22.200000 -1.394905 2.829401 7.787026 0.614504 7.197206
 22.300000 -1.922545 2.794554 9.214615 2.017409 7.233048
 22.400000 -2.425100 2.472347 9.717886 2.484838 7.266997
 22.500000 -2.940895 2.459330 5.809475 -1.457523 7.285221
 22.600000 -2.601162 2.673966 10.874993 3.589772 7.315834
